t,pnl_xbt_usd,pnl_eth_usd,pnl_eth_xbt,funding_fee_eth_usd,funding_fee_xbt_usd,pnl_roll_over,fee_xbt_usd,fee_eth_xbt,total_xbt,bxbt_price,total_xbt_pnl,total_xbt_pnl_without_ethusd_funding,total_usd_pnl,total_usd_pnl_without_ethusd_funding,ethusd_funding_usd
2018-12-08 20:00:00+00:00,490.5653028,395.4990424,-11.19727859,-43.26999876,61.22841904,-46.73964093,3.533449489,2.656830675,1803.978725,3354.2,803.9787252,760.7087265,2696705.44,2551569.21,145136.2298
2018-12-08 21:00:00+00:00,501.4988764,398.072659,-13.0826043,-43.26999876,61.22841904,-46.73964093,3.53476137,2.657440995,1815.598668,3329.86,815.5986675,772.3286688,2715829.379,2571746.341,144083.0381
2018-12-08 22:00:00+00:00,524.5702458,397.7734013,-10.9858864,-43.26999876,61.22841904,-46.73964093,3.541510797,2.658705083,1840.459484,3277.67,840.4594836,797.1894849,2754748.836,2612924.059,141824.7768
2018-12-08 23:00:00+00:00,456.1821964,389.9328482,-8.337093769,-43.26999876,61.22841904,-46.73964093,3.546237937,2.662509803,1766.871142,3443.03,766.8711419,723.6011432,2640360.348,2491380.444,148979.9038
2018-12-09 00:00:00+00:00,470.7940255,391.8480979,-9.077073769,-43.26999876,61.22841904,-46.73964093,3.547188629,2.663400128,1782.6564,3399.9,782.6563996,739.3864009,2660953.493,2513839.824,147113.6688
2018-12-09 01:00:00+00:00,471.7513599,391.9678009,-8.611773925,-43.26999876,61.22841904,-46.73964093,3.547379361,2.663479538,1784.198467,3396.78,784.1984668,740.928468,2663749.668,2516771.002,146978.6664
2018-12-09 02:00:00+00:00,466.4880474,391.3692854,-8.359581939,-43.26999876,61.22841904,-46.73964093,3.547833787,2.663797898,1778.588058,3411.24,778.5880581,735.3180593,2655950.727,2508346.377,147604.3506
2018-12-09 03:00:00+00:00,462.5324138,390.1722544,-8.033341939,-43.26999876,61.22841904,-46.73964093,3.54868356,2.664037388,1773.760544,3415.75,773.7605441,730.4905454,2642972.579,2495173.08,147799.4983
2018-12-09 04:00:00+00:00,468.2794782,391.7882463,-8.483241939,-43.31014526,61.30558177,-46.73964093,3.549615492,2.664415013,1780.635375,3400.47,780.6353746,737.3252293,2654527.172,2507252.323,147274.8497
2018-12-09 05:00:00+00:00,467.0864123,391.6086916,-8.769513236,-43.31014526,61.30558177,-46.73964093,3.549652948,2.664494273,1778.976366,3406.83,778.976366,735.6662207,2653840.053,2506289.751,147550.3022
2018-12-09 06:00:00+00:00,469.4747389,392.087504,-8.688013236,-43.31014526,61.30558177,-46.73964093,3.549773901,2.664633083,1781.924745,3401.23,781.9247453,738.6146001,2659505.902,2512198.136,147307.7654
2018-12-09 07:00:00+00:00,460.954347,390.8306215,-8.632409041,-43.31014526,61.30558177,-46.73964093,3.55008864,2.66512902,1772.202264,3425.41,772.2022644,728.8921191,2645109.358,2496754.354,148355.0047
2018-12-09 08:00:00+00:00,466.0949583,392.5064649,-9.082639041,-43.31014526,61.30558177,-46.73964093,3.551392031,2.665425345,1778.566889,3403.58,778.5668893,735.2567441,2649914.693,2502505.149,147409.5442
2018-12-09 09:00:00+00:00,465.4990444,392.0276525,-8.927013044,-43.31014526,61.30558177,-46.73964093,3.552008008,2.665445123,1777.647153,3406.74,777.6471533,734.337008,2649241.663,2501695.259,147546.4043
2018-12-09 10:00:00+00:00,469.7958859,392.3867618,-8.927013044,-43.31014526,61.30558177,-46.73964093,3.552689886,2.66570223,1782.302165,3398.73,782.3021651,738.9920198,2658833.837,2511634.347,147199.49
2018-12-09 11:00:00+00:00,473.8875459,393.164832,-9.223842157,-43.31014526,61.30558177,-46.73964093,3.552748814,2.665958558,1786.874751,3388.55,786.8747508,743.5646056,2666364.437,2519605.844,146758.5927
2018-12-09 12:00:00+00:00,460.1616476,392.3269102,-9.275411269,-43.4687475,61.70522808,-46.73964093,3.555169867,2.66676636,1772.015089,3420.78,772.0150889,728.5463414,2640893.776,2492196.754,148697.0221
2018-12-09 13:00:00+00:00,459.9642852,392.2072072,-9.193531269,-43.4687475,61.70522808,-46.73964093,3.555309539,2.66676636,1771.779764,3419.71,771.7797636,728.3110161,2639262.976,2490612.465,148650.5105
2018-12-09 14:00:00+00:00,441.0296926,389.3941843,-8.456611269,-43.4687475,61.70522808,-46.73964093,3.55604527,2.667937658,1750.767161,3472.5,750.7671611,707.2984136,2607038.967,2456093.741,150945.2257
2018-12-09 15:00:00+00:00,432.6362755,388.5562626,-7.958251269,-43.4687475,61.70522808,-46.73964093,3.557074345,2.668456163,1742.032635,3493.27,742.0326348,698.5638873,2592120.342,2440272.271,151848.0716
2018-12-09 16:00:00+00:00,410.4339798,386.2819037,-7.164241269,-43.4687475,61.70522808,-46.73964093,3.559798257,2.669882198,1718.34584,3559.72,718.3458403,674.8770928,2557110.055,2402373.485,154736.5699
2018-12-09 17:00:00+00:00,399.8508153,385.6235366,-7.674241269,-43.4687475,61.70522808,-46.73964093,3.561814111,2.670582023,1706.591593,3583.3,706.5915931,663.1228456,2531929.655,2376168.093,155761.5629
2018-12-09 18:00:00+00:00,408.7989706,386.3417553,-7.202891269,-43.4687475,61.70522808,-46.73964093,3.563275714,2.671184348,1716.727253,3556.2,716.727253,673.2585055,2548825.457,2394241.897,154583.5599
2018-12-09 19:00:00+00:00,404.3453479,385.6235366,-7.280112626,-43.4687475,61.70522808,-46.73964093,3.563290859,2.671445063,1711.477914,3567.33,711.4779145,668.009167,2538076.509,2383009.142,155067.367
2018-12-09 20:00:00+00:00,406.349866,385.2045758,-6.853312626,-43.61396352,61.7742286,-46.73964093,3.564524357,2.671585973,1713.565113,3567.2,713.5651128,669.9511493,2545429.47,2389849.74,155579.7307
2018-12-09 21:00:00+00:00,400.7374161,386.3417553,-8.077762422,-43.61396352,61.7742286,-46.73964093,3.567761696,2.671924485,1707.861817,3578.28,707.8618168,664.2478532,2532927.782,2376864.808,156062.9734
2018-12-09 22:00:00+00:00,419.9474935,388.6161141,-8.633902422,-43.61396352,61.7742286,-46.73964093,3.569708885,2.673153015,1728.786937,3523.96,728.7869373,685.1729738,2568216.016,2414522.153,153693.8629
2018-12-09 23:00:00+00:00,422.3096172,389.2744812,-8.677413402,-43.61396352,61.7742286,-46.73964093,3.569843153,2.673350865,1731.763585,3510.86,731.763585,688.1496214,2569119.5,2415996.98,153122.52
2018-12-10 00:00:00+00:00,417.4395696,388.9153719,-8.698891302,-43.61396352,61.7742286,-46.73964093,3.570659401,2.673647528,1726.511837,3530.47,726.5118372,682.8978737,2564928.246,2410950.456,153977.7898
2018-12-10 01:00:00+00:00,408.5350501,387.8978955,-8.741101302,-43.61396352,61.7742286,-46.73964093,3.571601522,2.674220858,1716.546116,3556.48,716.546116,672.9321525,2548381.931,2393269.742,155112.189
2018-12-10 02:00:00+00:00,406.5094168,388.376708,-9.293601302,-43.61396352,61.7742286,-46.73964093,3.57292984,2.674358565,1714.445329,3557.6,714.4453291,670.8313655,2541710.703,2386549.666,155161.0366
2018-12-10 03:00:00+00:00,414.2880868,389.6335905,-10.0598613,-43.61396352,61.7742286,-46.73964093,3.573181255,2.674847003,1722.713882,3535.34,722.7138818,679.0999182,2555039.295,2400849.105,154190.1898
2018-12-10 04:00:00+00:00,414.7416671,389.4540359,-9.577582952,-43.6752059,62.4563429,-46.73964093,3.573622956,2.674886228,1722.848833,3537.05,722.8488329,679.173627,2556752.464,2402271.077,154481.387
2018-12-10 05:00:00+00:00,415.115501,389.8729967,-10.08065668,-43.6752059,62.4563429,-46.73964093,3.574123026,2.674925273,1723.138015,3529.57,723.1380148,679.4628089,2552366.243,2398211.547,154154.6965
2018-12-10 06:00:00+00:00,416.422904,390.0525514,-10.28729042,-43.6752059,62.4563429,-46.73964093,3.574212087,2.675003213,1724.418172,3528.24,724.4181717,680.7429658,2555921.17,2401824.562,154096.6085
2018-12-10 07:00:00+00:00,435.5405424,391.7882463,-10.06635788,-43.6752059,62.4563429,-46.73964093,3.576883234,2.676194085,1745.488576,3478.54,745.4885755,701.8133696,2593211.83,2441285.879,151925.9507
2018-12-10 08:00:00+00:00,432.4653383,391.1897308,-9.629576709,-43.6752059,62.4563429,-46.73964093,3.577299901,2.676311535,1742.251103,3484.21,742.251103,698.5758971,2586158.716,2433985.127,152173.5892
2018-12-10 09:00:00+00:00,435.9290824,391.9079494,-9.796336709,-43.6752059,62.4563429,-46.73964093,3.577423407,2.67652653,1746.265967,3473.36,746.2659672,702.5907613,2592050.36,2440350.647,151699.7132
2018-12-10 10:00:00+00:00,431.3288765,390.3518091,-8.814148855,-43.6752059,62.4563429,-46.73964093,3.578613767,2.676802575,1741.090342,3488.72,741.0903425,697.4151366,2585456.7,2433086.135,152370.5643
2018-12-10 11:00:00+00:00,431.1964439,390.8306215,-9.064468855,-43.6752059,62.4563429,-46.73964093,3.579269816,2.676822248,1741.185727,3487.36,741.1857266,697.5105207,2584781.455,2432470.289,152311.166
2018-12-10 12:00:00+00:00,429.479457,390.8306215,-9.354266163,-43.70315322,63.26109278,-46.73964093,3.579753479,2.676920348,1738.401558,3492.68,738.401558,694.6984048,2579000.354,2426359.224,152641.1292
2018-12-10 13:00:00+00:00,437.5340899,391.6086916,-9.771866163,-43.70315322,63.26109278,-46.73964093,3.580777051,2.677408973,1746.815149,3472.43,746.8151489,703.1119956,2593263.327,2441507.187,151756.1403
2018-12-10 14:00:00+00:00,429.6129893,390.8306215,-9.256756006,-43.70315322,63.26109278,-46.73964093,3.58163361,2.677880033,1738.629761,3490.24,738.6297607,694.9266074,2577995.136,2425460.642,152534.4935
2018-12-10 15:00:00+00:00,443.685449,392.1473556,-9.507256006,-43.70315322,63.26109278,-46.73964093,3.583478945,2.678741663,1753.765748,3453.99,753.7657475,710.0625943,2603499.354,2452549.1,150950.2542
2018-12-10 16:00:00+00:00,459.2098443,393.8830505,-9.902779775,-43.70315322,63.26109278,-46.73964093,3.585213877,2.679716288,1770.627604,3412.01,770.6276044,726.9244512,2629389.092,2480273.497,149115.5958
2018-12-10 17:00:00+00:00,445.6228016,392.5663165,-9.823730422,-43.70315322,63.26109278,-46.73964093,3.586628243,2.680476203,1755.800703,3443.36,755.8007027,712.0975495,2602493.908,2452008.218,150485.6897
2018-12-10 18:00:00+00:00,455.8617321,393.2246835,-9.494130422,-43.70315322,63.26109278,-46.73964093,3.58841103,2.681082098,1767.025212,3420.84,767.0252116,723.3220584,2623870.525,2474369.03,149501.4947
2018-12-10 19:00:00+00:00,461.429833,393.4042381,-9.381804004,-43.70315322,63.26109278,-46.73964093,3.589882354,2.681453595,1772.883351,3402.92,772.8833507,729.1801975,2630060.212,2481341.878,148718.3342
2018-12-10 20:00:00+00:00,471.8333278,394.1823083,-9.012610393,-43.71373498,63.31574109,-46.73964093,3.591657669,2.682100808,1784.38762,3378.37,784.3876202,740.6738852,2649951.604,2502270.434,147681.1708
2018-12-10 21:00:00+00:00,465.3692575,393.164832,-8.535835173,-43.71373498,63.31574109,-46.73964093,3.591777483,2.682435495,1777.382394,3392.84,777.3823942,733.6686592,2637534.082,2489220.374,148313.7086
2018-12-10 22:00:00+00:00,460.5110841,393.284535,-8.738535173,-43.71373498,63.31574109,-46.73964093,3.593297345,2.682710595,1772.439429,3404.11,772.439429,728.725694,2629468.785,2480662.422,148806.3624
2018-12-10 23:00:00+00:00,453.3583795,392.5663165,-8.941935173,-43.71373498,63.31574109,-46.73964093,3.59410453,2.68314207,1764.363867,3419.4,764.3638672,720.6501322,2613665.807,2464191.062,149474.7454
2018-12-11 00:00:00+00:00,457.5249208,393.0451288,-8.696535173,-43.71373498,63.31574109,-46.73964093,3.59447909,2.683397618,1769.253991,3409.08,769.2539907,725.5402557,2622448.395,2473424.775,149023.6196
2018-12-11 01:00:00+00:00,463.351132,393.1049804,-8.505813374,-43.71373498,63.31574109,-46.73964093,3.596039691,2.683751993,1775.32886,3393.11,775.3288603,731.6151253,2630776.109,2482450.598,148325.5113
2018-12-11 02:00:00+00:00,465.6555296,393.6436444,-8.833570115,-43.71373498,63.31574109,-46.73964093,3.596093334,2.683928573,1777.843935,3384.88,777.8439349,734.1301999,2632908.378,2484942.631,147965.7472
2018-12-11 03:00:00+00:00,465.6555296,393.7633475,-8.732983485,-43.71373498,63.31574109,-46.73964093,3.59628995,2.683928573,1778.064028,3384.76,778.064028,734.3502931,2633560,2485599.498,147960.5016
2018-12-11 04:00:00+00:00,465.2529668,393.4640897,-8.570983485,-43.72833038,63.2136238,-46.73964093,3.596670656,2.683948238,1777.64052,3385.07,777.6405197,733.9121893,2632367.594,2484344.135,148023.4593
2018-12-11 05:00:00+00:00,463.472303,392.4466134,-7.639253485,-43.72833038,63.2136238,-46.73964093,3.597897084,2.684047425,1775.772784,3388.93,775.772784,732.0444536,2629039.661,2480847.41,148192.2507
2018-12-11 06:00:00+00:00,454.7467583,391.7882463,-7.436453485,-43.72833038,63.2136238,-46.73964093,3.599078735,2.6845443,1766.589994,3414.82,766.5899937,722.8616633,2617766.842,2468442.465,149324.3771
2018-12-11 07:00:00+00:00,457.528093,392.5663165,-7.722123485,-43.72833038,63.2136238,-46.73964093,3.599578294,2.684722703,1769.863051,3403.46,769.8630506,726.1347202,2620198.098,2471370.475,148827.6233
2018-12-11 08:00:00+00:00,461.5233055,393.2246835,-8.560213563,-43.72833038,63.2136238,-46.73964093,3.599604827,2.684958683,1773.678278,3396.62,773.6782775,729.9499472,2627891.111,2479362.59,148528.5215
2018-12-11 09:00:00+00:00,457.1179647,392.6860195,-8.007187,-43.72833038,63.2136238,-46.73964093,3.599937181,2.685215595,1769.28671,3405.57,769.2867101,725.5583797,2619859.741,2470939.851,148919.8901
2018-12-11 10:00:00+00:00,463.3188145,393.3443866,-8.047917,-43.72833038,63.2136238,-46.73964093,3.600572827,2.685571185,1776.104206,3392.38,776.1042057,732.3758753,2632840.385,2484497.272,148343.1134
2018-12-11 11:00:00+00:00,483.2061353,396.6362219,-9.837100463,-43.72833038,63.2136238,-46.73964093,3.600652366,2.686716818,1797.492953,3340.56,797.4929531,753.7646227,2664073.059,2517995.948,146077.1113
2018-12-11 12:00:00+00:00,480.6918518,396.7559249,-9.933731258,-43.83735596,63.22741674,-46.73964093,3.601524151,2.686852425,1795.095967,3344.45,795.0959672,751.2586112,2659158.707,2512546.862,146611.8451
2018-12-11 13:00:00+00:00,485.2439771,396.7559249,-9.813641258,-43.83735596,63.22741674,-46.73964093,3.602761775,2.68710456,1799.766693,3335.43,799.7666927,755.9293368,2667565.82,2521349.388,146216.4322
2018-12-11 14:00:00+00:00,480.9430976,396.3968156,-9.582270826,-43.83735596,63.22741674,-46.73964093,3.603174252,2.687298885,1795.337468,3347.66,795.3374675,751.5001116,2662519.427,2515766.863,146752.5631
2018-12-11 15:00:00+00:00,487.36873,396.9953311,-9.742270826,-43.83735596,63.22741674,-46.73964093,3.603921434,2.68764813,1802.200519,3328.02,802.2005191,758.3631631,2669739.371,2523847.774,145891.5974
2018-12-11 16:00:00+00:00,489.3111062,397.2945889,-9.658610608,-43.83735596,63.22741674,-46.73964093,3.604041579,2.687784,1804.525557,3325.12,804.5255572,760.6882012,2675144.021,2529379.552,145764.469
2018-12-11 17:00:00+00:00,485.2994514,396.9953311,-9.760881634,-43.83735596,63.22741674,-46.73964093,3.604611763,2.68801665,1800.111571,3335.34,800.1115708,756.2742149,2668644.127,2522431.64,146212.4868
2018-12-11 18:00:00+00:00,479.5086095,396.5165188,-9.800751634,-43.83735596,63.22741674,-46.73964093,3.605385646,2.68832673,1793.800962,3347.89,793.8009625,749.9636065,2657558.304,2510795.659,146762.6456
2018-12-11 19:00:00+00:00,480.7463456,396.875628,-10.00090163,-43.83735596,63.22741674,-46.73964093,3.605646457,2.688384758,1795.197339,3344.81,795.1973391,751.3599831,2659784.012,2513156.385,146627.6266
2018-12-11 20:00:00+00:00,485.3049374,396.8157765,-9.913406579,-43.88853526,63.38646072,-46.73964093,3.606984994,2.688636405,1799.67412,3332.05,799.6741195,755.7855843,2664554.15,2518315.356,146238.7939
2018-12-11 21:00:00+00:00,479.5082499,396.3968156,-9.721708007,-43.88853526,63.38646072,-46.73964093,3.607690573,2.688927218,1793.649173,3347.05,793.6491733,749.7606381,2656383.466,2509486.344,146897.1219
2018-12-11 22:00:00+00:00,468.2589044,394.7808238,-8.641168007,-43.88853526,63.38646072,-46.73964093,3.608085322,2.689573688,1781.863335,3374.5,781.8633348,737.9747995,2638397.823,2490295.961,148101.8622
2018-12-11 23:00:00+00:00,472.3298393,395.1997846,-9.125368007,-43.88853526,63.38646072,-46.73964093,3.60850825,2.689807688,1785.868374,3363.44,785.8683736,741.9798383,2643221.122,2495604.667,147616.455
2018-12-12 00:00:00+00:00,478.9032132,395.9778548,-9.098229366,-43.88853526,63.38646072,-46.73964093,3.609065367,2.690197688,1793.246009,3351.39,793.2460092,749.357474,2658476.743,2511389.145,147087.5982
2018-12-12 01:00:00+00:00,482.9842413,396.4566672,-9.533358298,-43.88853526,63.38646072,-46.73964093,3.609448073,2.690450018,1797.370086,3335.61,797.3700857,753.4815505,2659715.632,2513320.595,146395.0371
2018-12-12 02:00:00+00:00,483.0131282,396.217261,-9.342798104,-43.88853526,63.38646072,-46.73964093,3.609903519,2.690450018,1797.349671,3334.65,797.3496712,753.4611359,2658882.081,2512529.177,146352.9041
2018-12-12 03:00:00+00:00,478.6698135,395.5588939,-8.903898104,-43.88853526,63.38646072,-46.73964093,3.609930441,2.690684288,1792.786628,3344.57,792.7866282,748.898093,2651530.373,2504742.095,146788.2784
2018-12-12 04:00:00+00:00,480.3192931,396.3369641,-9.304098104,-43.86344884,64.08181982,-46.73964093,3.610776577,2.690781525,1794.092589,3341.23,794.0925891,750.2291402,2653245.981,2506688.11,146557.8712
2018-12-12 05:00:00+00:00,478.6684636,395.9778548,-9.412383793,-43.86344884,64.08181982,-46.73964093,3.610925096,2.69087865,1791.974119,3343.25,791.9741189,748.1106701,2647767.473,2501120.998,146646.4753
2018-12-12 06:00:00+00:00,476.7474768,395.8581517,-9.252303793,-43.86344884,64.08181982,-46.73964093,3.611230474,2.690975925,1790.093106,3346,790.0931064,746.2296575,2643651.534,2496884.434,146767.0998
2018-12-12 07:00:00+00:00,472.2394358,395.02023,-8.611183793,-43.86344884,64.08181982,-46.73964093,3.611389026,2.6912304,1785.387851,3360.39,785.3878507,741.5244019,2639209.48,2491811.185,147398.2949
2018-12-12 08:00:00+00:00,465.4607351,394.5414176,-8.892583793,-43.86344884,64.08181982,-46.73964093,3.612433915,2.69162085,1777.847502,3376.32,777.8475022,733.9840534,2626262.079,2478165.039,148097.0396
2018-12-12 09:00:00+00:00,466.2709068,394.6611207,-8.852183793,-43.86344884,64.08181982,-46.73964093,3.612459041,2.69165991,1778.817713,3375.78,778.8177129,734.954264,2629117.259,2481043.905,148073.3533
2018-12-12 10:00:00+00:00,463.2263545,394.1224568,-8.565141524,-43.86344884,64.08181982,-46.73964093,3.612512732,2.691836153,1775.521309,3382.6,775.5213089,731.65786,2623278.379,2474905.877,148372.502
2018-12-12 11:00:00+00:00,450.4111723,392.9254258,-8.524671524,-43.86344884,64.08181982,-46.73964093,3.614079545,2.692580573,1761.547254,3415.19,761.5472545,717.6838056,2600828.568,2451026.556,149802.0118
2018-12-12 12:00:00+00:00,450.6094907,393.5837928,-8.933171524,-43.87409045,64.73893654,-46.73964093,3.615097057,2.692600088,1761.347928,3413.99,761.3479278,717.4738373,2599234.212,2449448.506,149785.706
2018-12-12 13:00:00+00:00,457.1933568,393.7633475,-8.767624701,-43.87409045,64.73893654,-46.73964093,3.616625329,2.692971443,1768.274996,3401.1,768.2749957,724.4009053,2612980.088,2463759.919,149220.169
2018-12-12 14:00:00+00:00,454.3106525,393.823199,-8.686185066,-43.87409045,64.73893654,-46.73964093,3.61732946,2.693088758,1765.532761,3403.15,765.5327612,721.6586708,2605222.816,2455912.705,149310.1109
2018-12-12 15:00:00+00:00,457.3123464,393.7034959,-8.604765066,-43.87409045,64.73893654,-46.73964093,3.618354287,2.693264865,1768.494971,3395.07,768.494971,724.6208806,2609094.221,2460138.613,148955.6083
2018-12-12 16:00:00+00:00,435.3598792,392.087504,-8.666982004,-43.87409045,64.73893654,-46.73964093,3.621676648,2.694535778,1744.859702,3448.92,744.8597018,700.9856114,2568961.523,2417643.295,151318.228
2018-12-12 17:00:00+00:00,438.6781737,392.0276525,-8.584442004,-43.87409045,64.73893654,-46.73964093,3.622700198,2.694731453,1748.199466,3438.09,748.1994655,704.3253751,2572377.1,2421534.029,150843.0716
2018-12-12 18:00:00+00:00,439.2115086,392.0276525,-8.687151321,-43.87409045,64.73893654,-46.73964093,3.622972965,2.694790088,1748.62976,3439.55,748.6297597,704.7556693,2574949.49,2424042.362,150907.1278
2018-12-12 19:00:00+00:00,435.1899729,392.1473556,-8.598541116,-43.87409045,64.73893654,-46.73964093,3.624254079,2.695024808,1744.815021,3448.35,744.8150214,700.940931,2568382.879,2417089.659,151293.2198
2018-12-12 20:00:00+00:00,442.0435811,392.7458711,-8.639801116,-43.88481584,65.05318522,-46.73964093,3.62519773,2.69543541,1751.921008,3432.35,751.9210076,708.0361918,2580856.071,2430228.023,150628.0477
2018-12-12 21:00:00+00:00,438.2970864,392.5663165,-8.595827334,-43.88481584,65.05318522,-46.73964093,3.62583451,2.695630935,1748.0381,3437.13,748.0380998,704.1532839,2571104.194,2420266.377,150837.8171
2018-12-12 22:00:00+00:00,439.0806844,392.4466134,-8.431227334,-43.88481584,65.05318522,-46.73964093,3.626246399,2.6956701,1748.866144,3440.35,748.8661436,704.9813278,2576361.637,2425382.511,150979.1262
2018-12-12 23:00:00+00:00,447.7767971,393.823199,-9.085209532,-43.88481584,65.05318522,-46.73964093,3.626476661,2.696195588,1758.284104,3412.56,758.284104,714.3992882,2587690.002,2437930.435,149759.5672
2018-12-13 00:00:00+00:00,440.5675604,393.4042381,-9.025569207,-43.88481584,65.05318522,-46.73964093,3.627765092,2.696623763,1750.71383,3430.21,750.7138302,706.8290143,2575106.087,2424571.953,150534.1342
2018-12-13 01:00:00+00:00,446.0964194,393.823199,-9.107729207,-43.88481584,65.05318522,-46.73964093,3.628619883,2.69695437,1756.578305,3420.42,756.5783046,712.6934888,2587815.565,2437711.063,150104.5018
2018-12-13 02:00:00+00:00,462.5688119,394.3618629,-8.620028994,-43.88481584,65.05318522,-46.73964093,3.632398879,2.69793087,1774.072306,3378.44,774.0723058,730.18749,2615156.841,2466894.624,148262.2172
2018-12-13 03:00:00+00:00,457.035425,394.1823083,-8.555085425,-43.88481584,65.05318522,-46.73964093,3.633156634,2.698145618,1768.423335,3384.36,768.4233353,724.5385195,2600621.199,2452099.184,148522.0154
2018-12-13 04:00:00+00:00,457.035425,394.1823083,-8.514565425,-43.8953976,65.39666353,-46.73964093,3.633156634,2.698145618,1768.130959,3385.39,768.1309588,724.2355612,2600422.867,2451819.826,148603.0401
2018-12-13 05:00:00+00:00,464.1186204,395.1399331,-8.717165425,-43.8953976,65.39666353,-46.73964093,3.633524785,2.69855496,1775.968401,3367.22,775.9684014,732.0730038,2612856.321,2465050.86,147805.4607
2018-12-13 06:00:00+00:00,463.1393982,394.7209722,-8.349507618,-43.8953976,65.39666353,-46.73964093,3.633993326,2.698594065,1774.937369,3370.36,774.9373686,731.041971,2611817.91,2463874.617,147943.2922
2018-12-13 07:00:00+00:00,466.7963394,394.6611207,-8.147857618,-43.8953976,65.39666353,-46.73964093,3.635152701,2.698809555,1778.734733,3362.82,778.7347334,734.8393358,2618744.736,2471132.415,147612.321
2018-12-13 08:00:00+00:00,459.9772591,394.1224568,-8.125634352,-43.8953976,65.39666353,-46.73964093,3.635987689,2.699181765,1771.398005,3376.22,771.3980051,727.5026075,2604409.373,2456208.854,148200.5193
2018-12-13 09:00:00+00:00,462.4084325,394.0626052,-7.883174352,-43.8953976,65.39666353,-46.73964093,3.636754271,2.699338845,1774.010863,3371.96,774.0108633,730.1154657,2609933.671,2461920.146,148013.5249
2018-12-13 10:00:00+00:00,457.2127826,393.9429021,-7.867567968,-43.8953976,65.39666353,-46.73964093,3.637888309,2.69963337,1768.709688,3385.5,768.7096882,724.8142906,2602466.649,2453858.781,148607.8686
2018-12-13 11:00:00+00:00,455.6019393,393.5837928,-8.029487968,-43.8953976,65.39666353,-46.73964093,3.638034743,2.699731395,1766.577571,3388.04,766.5775712,722.6821736,2597195.474,2448476.111,148719.3629
2018-12-13 12:00:00+00:00,466.891494,394.481566,-7.948427968,-43.92937449,65.25958973,-46.73964093,3.639675919,2.700398475,1779.014702,3362.74,779.0147015,735.085327,2619623.897,2471900.833,147723.0648
2018-12-13 13:00:00+00:00,447.4225107,392.3269102,-7.278899816,-43.92937449,65.25958973,-46.73964093,3.641280355,2.701503495,1758.057881,3406.54,758.0578811,714.1285066,2582354.494,2432707.323,149647.1714
2018-12-13 14:00:00+00:00,451.8126307,392.8655742,-7.197399816,-43.92937449,65.25958973,-46.73964093,3.641613689,2.701760213,1763.067575,3394.5,763.067575,719.1382005,2590232.883,2441114.622,149118.2617
2018-12-13 15:00:00+00:00,456.2835195,392.8057226,-6.930718786,-43.92937449,65.25958973,-46.73964093,3.642987265,2.702037308,1767.743643,3383.56,767.7436426,723.8142681,2597706.679,2449069.005,148637.6743
2018-12-13 16:00:00+00:00,450.4584768,392.3269102,-6.663951523,-43.92937449,65.25958973,-46.73964093,3.643639276,2.70233487,1761.705605,3396.78,761.7056053,717.7762308,2587346.366,2438127.945,149218.4207
2018-12-13 17:00:00+00:00,453.6630667,392.6860195,-6.663951523,-43.92937449,65.25958973,-46.73964093,3.6439356,2.702513408,1765.26883,3388.07,765.2688295,721.339455,2592784.363,2443948.567,148835.7958
2018-12-13 18:00:00+00:00,463.6409631,393.284535,-6.730270124,-43.92937449,65.25958973,-46.73964093,3.645735019,2.703108083,1775.776529,3364.88,775.7765288,731.8471543,2610394.926,2462577.853,147817.0736
2018-12-13 19:00:00+00:00,456.5540435,393.1049804,-6.841425461,-43.92937449,65.25958973,-46.73964093,3.647160841,2.703464348,1768.397117,3381.24,768.3971171,724.4677426,2598135.068,2449599.31,148535.7582
2018-12-13 20:00:00+00:00,482.4591221,396.875628,-8.943265461,-43.93968691,65.17078836,-46.73964093,3.647965609,2.704919535,1796.067857,3312.46,796.0678571,752.1281702,2636942.934,2491394.479,145548.4553
2018-12-13 21:00:00+00:00,512.6823839,399.0302839,-8.658311644,-43.93968691,65.17078836,-46.73964093,3.652541245,2.706590085,1828.724482,3246.99,828.7244824,784.7847955,2690860.107,2548188.383,142671.724
2018-12-13 22:00:00+00:00,508.0857477,398.9105808,-8.3541794,-43.93968691,65.17078836,-46.73964093,3.652971433,2.706726218,1824.311709,3255.07,824.311709,780.3720221,2683192.315,2540165.558,143026.7567
2018-12-13 23:00:00+00:00,502.0333906,398.5514715,-8.1597794,-43.93968691,65.17078836,-46.73964093,3.653968827,2.707057463,1818.093314,3268.46,818.093314,774.1536271,2673905.273,2530290.164,143615.1091
2018-12-14 00:00:00+00:00,503.9749547,397.8931044,-7.6130794,-43.93968691,65.17078836,-46.73964093,3.655610193,2.707175003,1819.921452,3263.87,819.9214522,775.9817653,2676117.03,2532703.604,143413.4259
2018-12-14 01:00:00+00:00,497.8196172,397.5938467,-7.328451967,-43.93968691,65.17078836,-46.73964093,3.656534964,2.70746964,1813.750265,3270.87,813.7502649,769.810578,2661671.329,2517950.325,143721.0037
2018-12-14 02:00:00+00:00,497.8196172,397.3544404,-7.171891967,-43.93968691,65.17078836,-46.73964093,3.656941844,2.70746964,1813.667012,3271.57,813.6670118,769.7273249,2661968.586,2518216.824,143751.7615
