t,pnl_xbt_usd,pnl_eth_usd,pnl_eth_xbt,funding_fee_eth_usd,funding_fee_xbt_usd,pnl_roll_over,fee_xbt_usd,fee_eth_xbt,total_xbt,bxbt_price,total_xbt_pnl,total_xbt_pnl_without_ethusd_funding,total_usd_pnl,total_usd_pnl_without_ethusd_funding,ethusd_funding_usd
2018-08-04 14:00:00+00:00,-10.48005305,8.91788095,-0.912744837,-0.595323737,0.099664009,0,0.411040151,0.401775735,-2.792073098,7253.97,-2.792073098,-3.387396835,-20253.61449,-24572.07502,4318.460525
2018-08-04 15:00:00+00:00,-25.51290078,15.9205123,4.816715163,-0.595323737,0.099664009,0,0.428055143,0.412953308,-5.121022042,7054.6,-5.121022042,-5.716345778,-36126.7621,-40326.53293,4199.770832
2018-08-04 16:00:00+00:00,-28.83905156,14.6037782,10.40243687,-0.595323737,0.099664009,0,0.430474505,0.416385503,-4.184036774,6975,-4.184036774,-4.779360511,-29183.6565,-33336.03956,4152.383062
2018-08-04 17:00:00+00:00,-28.26644038,14.6037782,12.72645801,-0.595323737,0.099664009,0,0.430770077,0.416695043,-1.288009564,6983.49,-1.288009564,-1.8833333,-8994.801908,-13152.23927,4157.437361
2018-08-04 18:00:00+00:00,-28.26644038,10.2944666,12.97704801,-0.595323737,0.099664009,0,0.434202687,0.416695043,-5.350163773,6989.02,-5.350163773,-5.94548751,-37392.40162,-41553.13112,4160.729501
2018-08-04 19:00:00+00:00,-29.03861391,11.8506069,12.39233801,-0.595323737,0.099664009,0,0.436036295,0.417269513,-5.153315087,6979.77,-5.153315087,-5.748638823,-35968.95404,-40124.1768,4155.222757
2018-08-04 20:00:00+00:00,-27.35946003,13.34689565,11.28885148,-1.021631723,0.148248714,0,0.436045846,0.418415918,-2.70479166,6994.51,-2.70479166,-3.726423383,-18918.69231,-26064.50562,7145.813306
2018-08-04 21:00:00+00:00,-27.81101732,14.4840751,10.53591148,-1.021631723,0.148248714,0,0.437300196,0.418768118,-2.773716044,6983.36,-2.773716044,-3.795347768,-19369.85767,-26504.27979,7134.422112
2018-08-04 22:00:00+00:00,-27.33393833,14.2446689,10.9437365,-1.021631723,0.148248714,0,0.43778585,0.419076555,-2.129012327,6989.37,-2.129012327,-3.15064405,-14880.45489,-22021.017,7140.562119
2018-08-04 23:00:00+00:00,-26.53727156,13.5264503,11.0273865,-1.021631723,0.148248714,0,0.43897222,0.419693535,-1.968717511,7008.76,-1.968717511,-2.990349234,-13798.26854,-20958.6401,7160.371558
2018-08-05 00:00:00+00:00,-26.12130286,12.74838015,12.7869765,-1.021631723,0.148248714,0,0.439910804,0.420003128,-0.572477138,7007.5,-0.572477138,-1.594108862,-4011.633546,-11170.71785,7159.084302
2018-08-05 01:00:00+00:00,-32.168007,18.6736836,11.4452165,-1.021631723,0.148248714,0,0.449331247,0.4245462,-2.049601343,6922.48,-2.049601343,-3.071233066,-14188.3243,-21260.54948,7072.225173
2018-08-05 02:00:00+00:00,-31.10503389,18.13501965,12.13294205,-1.021631723,0.148248714,0,0.449953304,0.42472293,-0.838365409,6925.4,-0.838365409,-1.859997132,-5806.0158,-12881.22414,7075.208337
2018-08-05 03:00:00+00:00,-29.92780483,15.3219968,14.03895205,-1.021631723,0.148248714,0,0.453124917,0.42561003,-0.572207914,6942.38,-0.572207914,-1.593839637,-3972.484777,-11065.04042,7092.555644
2018-08-05 04:00:00+00:00,-25.37169426,10.83313055,13.37439205,-1.556780113,-0.087716365,0,0.460218873,0.429109335,-0.409003384,7006.5,-0.409003384,-1.965783497,-2865.682208,-13773.26207,10907.57986
2018-08-05 05:00:00+00:00,-27.2968737,12.50897395,13.45825205,-1.556780113,-0.087716365,0,0.46303144,0.430571318,-0.578753979,6980.01,-0.578753979,-2.135534092,-4039.708559,-14906.04932,10866.34076
2018-08-05 06:00:00+00:00,-26.94871236,12.14986465,13.40529208,-1.556780113,-0.087716365,0,0.463424786,0.430704225,-0.64318816,6977.68,-0.64318816,-2.199968273,-4487.961162,-15350.67462,10862.71346
2018-08-05 07:00:00+00:00,-28.20800305,14.42422355,12.06833208,-1.556780113,-0.087716365,0,0.466209884,0.43167624,-0.968837071,6964.79,-0.968837071,-2.525617184,-6747.746741,-17590.3933,10842.64656
2018-08-05 08:00:00+00:00,-29.91532444,16.69858245,10.86979811,-1.556780113,-0.087716365,0,0.469519726,0.433130798,-1.605097927,6937.92,-1.605097927,-3.16187804,-11136.04101,-21936.85689,10800.81588
2018-08-05 09:00:00+00:00,-26.1241112,13.4067472,11.49083715,-1.556780113,-0.087716365,0,0.474876439,0.435823185,-0.492729996,6983.88,-0.492729996,-2.049510109,-3441.167166,-14313.53266,10872.3655
2018-08-05 10:00:00+00:00,-20.45435831,11.0126852,9.734817151,-1.556780113,-0.087716365,0,0.481135759,0.440177205,1.016327553,7067.01,1.016327553,-0.54045256,7182.396983,-3819.383643,11001.78063
2018-08-05 11:00:00+00:00,-22.53628015,12.4491224,9.057937151,-1.556780113,-0.087716365,0,0.483868514,0.441758325,-0.310350959,7043.43,-0.310350959,-1.867131072,-2185.935254,-13151.00701,10965.07175
2018-08-05 12:00:00+00:00,-23.54771258,13.7658565,10.87289729,-1.986124728,-0.206656599,0,0.485818738,0.442640025,2.355363775,7031.51,2.355363775,0.369239047,16561.76394,2596.308051,13965.45589
2018-08-05 13:00:00+00:00,-22.69736546,11.67105225,11.43543626,-1.986124728,-0.206656599,0,0.488034502,0.443213813,1.670656059,7044.28,1.670656059,-0.31546867,11768.56906,-2222.249639,13990.8187
2018-08-05 14:00:00+00:00,-27.45951171,14.364372,13.03485626,-1.986124728,-0.206656599,0,0.493845817,0.446844773,1.191807287,6969.02,1.191807287,-0.794317442,8305.728817,-5535.614136,13841.34295
2018-08-05 15:00:00+00:00,-29.9685153,16.21977005,12.99124332,-1.986124728,-0.206656599,0,0.497611095,0.449059148,0.488609156,6922.52,0.488609156,-1.497515572,3382.406657,-10366.5815,13748.98815
2018-08-05 16:00:00+00:00,-24.21389774,13.4067472,10.1789408,-1.986124728,-0.206656599,0,0.504076028,0.453198908,0.607296642,7000.99,0.607296642,-1.378828086,4251.67772,-9653.161641,13904.83936
2018-08-05 17:00:00+00:00,-24.10983319,14.6037782,9.927540796,-1.986124728,-0.206656599,0,0.504945932,0.453286943,1.656034258,7007.02,1.656034258,-0.33009047,11603.86517,-2312.950527,13916.81569
2018-08-05 18:00:00+00:00,-25.30099397,14.9628875,11.1848408,-1.986124728,-0.206656599,0,0.506198098,0.454213673,2.079103883,6986.13,2.079103883,0.092979155,14524.89001,649.5644616,13875.32555
2018-08-05 19:00:00+00:00,-23.55620236,14.90303595,10.40432865,-1.986124728,-0.206656599,0,0.507529766,0.455447423,2.980966375,7012.35,2.980966375,0.994841647,20903.57956,6976.177824,13927.40174
2018-08-05 20:00:00+00:00,-23.24548163,14.2446689,10.15265865,-2.312066454,-0.217810376,0,0.508292172,0.455711663,2.717718911,7014.1,2.717718911,0.405652457,19062.35221,2845.286897,16217.06531
2018-08-05 21:00:00+00:00,-20.90573541,7.60114685,13.17485865,-2.312066454,-0.217810376,0,0.515341448,0.457484063,1.427321409,7055.16,1.427321409,-0.884745045,10069.98091,-6242.017852,16311.99876
2018-08-05 22:00:00+00:00,-21.11527804,6.40411585,15.87405865,-2.312066454,-0.217810376,0,0.516126265,0.457617713,2.719029309,7050.14,2.719029309,0.406962855,19169.53729,2869.145105,16300.39219
2018-08-05 23:00:00+00:00,-22.80164408,9.2171387,15.95273286,-2.312066454,-0.217810376,0,0.51963556,0.45890988,3.919558873,7025.36,3.919558873,1.607492419,27536.31213,11293.21294,16243.09918
2018-08-06 00:00:00+00:00,-22.62100771,10.23461505,13.88114697,-2.312066454,-0.217810376,0,0.520467991,0.45890988,3.045253264,7031.31,3.045253264,0.73318681,21412.11973,5155.26375,16256.85598
2018-08-06 01:00:00+00:00,-21.3879194,9.03758405,13.29293697,-2.312066454,-0.217810376,0,0.522319515,0.45979638,2.490362552,7043.69,2.490362552,0.178296098,17541.3418,1255.862442,16285.47936
2018-08-06 02:00:00+00:00,-15.63578729,6.40411585,9.923736966,-2.312066454,-0.217810376,0,0.528773202,0.46419888,2.228970276,7126.09,2.228970276,-0.083096178,15883.84279,-592.1508434,16475.99364
2018-08-06 03:00:00+00:00,-14.97842381,7.60114685,10.09419697,-2.312066454,-0.217810376,0,0.529206718,0.46468332,4.252906795,7133.91,4.252906795,1.940840341,30339.85431,13845.78032,16494.074
2018-08-06 04:00:00+00:00,-17.45828498,9.39669335,10.17953697,-2.41558372,-0.294769038,0,0.532516825,0.466577363,3.829203908,7096.35,3.829203908,1.413620189,27173.37115,10031.54362,17141.82753
2018-08-06 05:00:00+00:00,-18.65372195,8.4989201,10.21315565,-2.41558372,-0.294769038,0,0.532845176,0.467590627,1.768270752,7077.04,1.768270752,-0.647312968,12514.12284,-4581.059765,17095.18261
2018-08-06 06:00:00+00:00,-17.52885131,7.96025615,10.35485076,-2.41558372,-0.294769038,0,0.534113723,0.468427958,2.494066675,7087.45,2.494066675,0.078482956,17676.57286,556.2440238,17120.32883
2018-08-06 07:00:00+00:00,-18.3972355,9.75580265,9.42128076,-2.41558372,-0.294769038,0,0.536186065,0.46908777,2.484926836,7076.41,2.484926836,0.069343116,17584.36111,490.700321,17093.66079
2018-08-06 08:00:00+00:00,-22.58732203,10.23461505,11.9462295,-2.41558372,-0.294769038,0,0.539852577,0.472359495,1.291663211,7014.31,1.291663211,-1.123920509,9060.126175,-7883.526865,16943.65304
2018-08-06 09:00:00+00:00,-25.30990688,12.26956775,14.86516331,-2.41558372,-0.294769038,0,0.543732811,0.47458362,3.516860499,6965.15,3.516860499,1.101276779,24495.4609,7670.557959,16824.90294
2018-08-06 10:00:00+00:00,-25.84814953,12.86808325,13.35749912,-2.41558372,-0.294769038,0,0.544829938,0.47520459,2.067751067,6962.46,2.067751067,-0.347832653,14396.63409,-2421.770932,16818.40502
2018-08-06 11:00:00+00:00,-24.65565542,12.03016155,12.83505795,-2.41558372,-0.294769038,0,0.546357021,0.47604648,1.897513329,6978.43,1.897513329,-0.518070391,13241.66394,-3615.317957,16856.9819
2018-08-06 12:00:00+00:00,-24.79533121,11.0126852,14.00447795,-2.464482436,-0.48764805,0,0.547060204,0.47613531,2.150766914,6980.15,2.150766914,-0.313715522,15012.67567,-2189.781401,17202.45708
2018-08-06 13:00:00+00:00,-25.81233333,12.3294193,13.75059479,-2.464482436,-0.48764805,0,0.548892436,0.476889983,2.194028821,6965.5,2.194028821,-0.270453615,15282.50775,-1883.844656,17166.35241
2018-08-06 14:00:00+00:00,-28.56771151,15.6811061,13.63926291,-2.464482436,-0.48764805,0,0.553805743,0.479064848,2.671917396,6923.65,2.671917396,0.20743496,18499.42088,1436.207063,17063.21382
2018-08-06 15:00:00+00:00,-26.86268164,14.364372,13.31052046,-2.464482436,-0.48764805,0,0.555887047,0.480040823,2.728413436,6946.49,2.728413436,0.263931,18952.89665,1833.394054,17119.5026
2018-08-06 16:00:00+00:00,-24.94977627,13.0476379,12.81210046,-2.464482436,-0.48764805,0,0.55841751,0.4815033,2.822171775,6970.4,2.822171775,0.357689339,19671.66614,2493.237767,17178.42837
2018-08-06 17:00:00+00:00,-28.67592429,15.0825906,14.31330046,-2.464482436,-0.48764805,0,0.562927706,0.484303808,2.624865746,6914.32,2.624865746,0.16038331,18149.16173,1108.941529,17040.2202
2018-08-06 18:00:00+00:00,-28.07910102,15.14244215,13.21193841,-2.464482436,-0.48764805,0,0.563069293,0.484481258,2.179859475,6921.34,2.179859475,-0.284622961,15087.54858,-1969.972284,17057.52086
2018-08-06 19:00:00+00:00,-28.04413837,16.5190278,14.12284841,-2.464482436,-0.48764805,0,0.56414814,0.484525703,4.501194489,6916.5,4.501194489,2.036712053,31132.51168,14086.91891,17045.59277
2018-08-06 20:00:00+00:00,-26.50121714,15.6811061,13.29464841,-2.51291431,-0.439322724,0,0.565954105,0.485634953,4.375185352,6943.02,4.375185352,1.862271041,30376.9994,12929.78509,17447.21431
2018-08-06 21:00:00+00:00,-28.07317006,16.81828555,14.62376841,-2.51291431,-0.439322724,0,0.568087653,0.486836183,5.266197102,6920.94,5.266197102,2.753282792,36447.03417,19055.30501,17391.72917
2018-08-06 22:00:00+00:00,-31.41784593,20.5889332,14.8246372,-2.51291431,-0.439322724,0,0.5738702,0.489506933,5.884584376,6863.68,5.884584376,3.371670066,40389.90409,23142.0644,17247.83969
2018-08-06 23:00:00+00:00,-30.15478498,18.9130898,14.38841229,-2.51291431,-0.439322724,0,0.575824257,0.490085205,5.033044687,6879.35,5.033044687,2.520130376,34624.07597,17336.85891,17287.21706
2018-08-07 00:00:00+00:00,-26.4528836,14.4840751,14.96472229,-2.51291431,-0.439322724,0,0.582270156,0.492935445,4.872945229,6937.06,4.872945229,2.360030919,33803.91343,16371.67609,17432.23734
2018-08-07 01:00:00+00:00,-24.43422136,14.0052627,13.05641229,-2.51291431,-0.439322724,0,0.584214951,0.494488133,4.500987584,6959.2,4.500987584,1.988073274,31323.27279,13835.39953,17487.87327
2018-08-07 02:00:00+00:00,-27.7673165,17.5963557,12.63981229,-2.51291431,-0.439322724,0,0.589679005,0.497014658,4.334394872,6915.01,4.334394872,1.821480562,29972.38388,12595.5563,17376.82758
2018-08-07 03:00:00+00:00,-25.6885429,15.2022937,12.55334214,-2.51291431,-0.439322724,0,0.592894696,0.498300083,3.928135203,6940.8,3.928135203,1.415220893,27264.40082,9822.765173,17441.63564
2018-08-07 04:00:00+00:00,-26.38690991,14.6037782,12.47030214,-2.733769522,-0.390885161,0,0.59295587,0.498831893,2.720037356,6926.79,2.720037356,-0.013732166,18841.12756,-95.11983227,18936.24739
2018-08-07 05:00:00+00:00,-24.7100439,14.78333285,12.20352148,-2.733769522,-0.390885161,0,0.594107143,0.500116448,4.307241517,6953.5,4.307241517,1.573471994,29950.40389,10941.13751,19009.26637
2018-08-07 06:00:00+00:00,-26.17743251,15.8008092,12.36994148,-2.733769522,-0.390885161,0,0.596059632,0.501268508,4.020644714,6926.68,4.020644714,1.286875192,27849.71933,8913.772653,18935.94667
2018-08-07 07:00:00+00:00,-25.34101204,14.1249658,12.74604005,-2.733769522,-0.390885161,0,0.597942197,0.501800678,3.554905623,6946.57,3.554905623,0.821136101,24694.40076,5704.079405,18990.32135
2018-08-07 08:00:00+00:00,-19.88319949,11.1323883,11.99841005,-2.733769522,-0.390885161,0,0.604532665,0.506007278,5.261713608,7020.64,5.261713608,2.527944085,36940.59702,17747.78536,19192.81166
2018-08-07 09:00:00+00:00,-18.91128982,10.59372435,11.49429005,-2.733769522,-0.390885161,0,0.605704854,0.506759273,5.188915138,7037.85,5.188915138,2.455145615,36518.8064,17278.94657,19239.85983
2018-08-07 10:00:00+00:00,-17.69795127,9.39669335,11.24172005,-2.733769522,-0.390885161,0,0.607579295,0.507687735,4.949849786,7060.38,4.949849786,2.216080264,34947.82044,15646.36878,19301.45166
2018-08-07 11:00:00+00:00,-17.76747715,11.31194295,10.48212005,-2.733769522,-0.390885161,0,0.609142598,0.507776025,6.034321915,7048.35,6.034321915,3.300552392,42532.01287,23263.44846,19268.56441
2018-08-07 12:00:00+00:00,-15.28049636,9.0974356,9.213936139,-2.782859764,-0.341836844,0,0.612732689,0.50962539,5.033213913,7087.28,5.033213913,2.25035415,35671.7963,15948.88996,19722.90635
2018-08-07 13:00:00+00:00,-13.86530917,10.2944666,5.397936139,-2.782859764,-0.341836844,0,0.612878255,0.510717765,3.828194154,7119.87,3.828194154,1.045334391,27256.24471,7442.644969,19813.59975
2018-08-07 14:00:00+00:00,-17.01870872,10.8929821,8.970036139,-2.782859764,-0.341836844,0,0.615766491,0.513138315,4.840101317,7066.94,4.840101317,2.057241553,34204.7056,14538.40262,19666.30298
2018-08-07 15:00:00+00:00,-15.05849422,10.59372435,7.222028851,-2.782859764,-0.341836844,0,0.617403663,0.514541835,4.750010089,7090.9,4.750010089,1.967150325,33681.84654,13948.86624,19732.9803
2018-08-07 16:00:00+00:00,-13.78535397,10.59372435,5.186348851,-2.782859764,-0.341836844,0,0.618380157,0.515502795,3.985532886,7111.1,3.985532886,1.202673122,28341.5229,8552.328838,19789.19406
2018-08-07 17:00:00+00:00,-13.23539363,10.11491195,3.655628851,-2.782859764,-0.341836844,0,0.619176079,0.515938245,2.524729455,7116.47,2.524729455,-0.258130308,17967.16143,-1836.976596,19804.13802
2018-08-07 18:00:00+00:00,-13.95903965,11.31194295,5.103008851,-2.782859764,-0.341836844,0,0.620667314,0.516505988,4.443435454,7112.99,4.443435454,1.660575691,31606.11195,11811.65828,19794.45367
2018-08-07 19:00:00+00:00,-14.69421717,15.14244215,0.249647083,-2.782859764,-0.341836844,0,0.624278272,0.517068173,2.681222221,7095.95,2.681222221,-0.101637543,19025.81882,-721.214922,19747.03374
2018-08-07 20:00:00+00:00,-20.56410699,28.9681502,-6.201614686,-2.829962933,-0.294902226,0,0.639909243,0.521549048,4.165835394,6999.91,4.165835394,1.335872461,29160.47284,9350.986998,19809.48584
2018-08-07 21:00:00+00:00,-28.46229002,39.08306215,-10.0649082,-2.829962933,-0.294902226,0,0.655096006,0.52802439,2.497608696,6877.3,2.497608696,-0.332354238,17176.80428,-2285.6998,19462.50408
2018-08-07 22:00:00+00:00,-36.46250046,46.9236152,-10.37501132,-2.829962933,-0.294902226,0,0.669101793,0.534915623,2.006951167,6755.92,2.006951167,-0.823011767,13558.80153,-5560.201654,19119.00318
2018-08-07 23:00:00+00:00,-34.80516315,44.0507408,-6.297368104,-2.829962933,-0.294902226,0,0.671636943,0.535086173,4.866351591,6747.35,4.866351591,2.036388657,32834.97741,13740.22701,19094.7504
2018-08-08 00:00:00+00:00,-36.89099044,46.684209,-6.539498104,-2.829962933,-0.294902226,0,0.67555004,0.536662928,5.166372645,6717.95,5.166372645,2.336409711,34707.43311,15695.88362,19011.54949
2018-08-08 01:00:00+00:00,-44.52698492,49.1979741,-0.32333899,-2.829962933,-0.294902226,0,0.684409323,0.542796263,6.245309767,6604.23,6.245309767,3.415346834,41245.46212,22555.73602,18689.7261
2018-08-08 02:00:00+00:00,-45.06750065,48.65931015,0.629415988,-2.829962933,-0.294902226,0,0.685380851,0.544094738,6.116615059,6577.41,6.116615059,3.286652125,40231.48505,21617.65856,18613.8265
2018-08-08 03:00:00+00:00,-41.7742905,47.1630214,-1.495716622,-2.829962933,-0.294902226,0,0.689302507,0.546507218,5.782069713,6618.53,5.782069713,2.95210678,38268.80186,19538.60728,18730.19457
2018-08-08 04:00:00+00:00,-43.67508371,50.33515355,-0.624736622,-3.066936228,-0.423035577,0,0.693573305,0.54793158,8.283800139,6587.51,8.283800139,5.216863911,54569.61625,34366.14318,20203.47307
2018-08-08 05:00:00+00:00,-49.71319963,54.52476205,-0.385582895,-3.066936228,-0.423035577,0,0.702736582,0.55294104,6.660273709,6498.5,6.660273709,3.593337482,43281.7887,23351.30362,19930.48508
2018-08-08 06:00:00+00:00,-46.21573899,53.1481764,-0.846050401,-3.066936228,-0.423035577,0,0.705749461,0.5546235,8.315985849,6535.63,8.315985849,5.249049621,54350.20659,34305.84617,20044.36042
2018-08-08 07:00:00+00:00,-44.87187409,52.25040315,-0.221410401,-3.066936228,-0.423035577,0,0.707658479,0.5556603,9.38377168,6547.89,9.38377168,6.316835452,61443.90475,41361.94369,20081.96106
2018-08-08 08:00:00+00:00,-50.916494,58.8939252,-1.317890401,-3.066936228,-0.423035577,0,0.71852209,0.56022837,8.870762147,6456.51,8.870762147,5.803825919,57274.16451,37472.46009,19801.70442
2018-08-08 09:00:00+00:00,-45.7113837,56.8589725,-3.926893784,-3.066936228,-0.423035577,0,0.723343182,0.56297013,9.424353511,6512.33,9.424353511,6.357417283,61374.5001,41401.59929,19972.9008
2018-08-08 10:00:00+00:00,-46.58261402,57.9363004,-3.926893784,-3.066936228,-0.423035577,0,0.725015828,0.56365557,9.628093006,6497.59,9.628093006,6.561156778,62559.40084,42631.70667,19927.69416
2018-08-08 11:00:00+00:00,-47.4159779,60.27051085,-5.007188277,-3.066936228,-0.423035577,0,0.727944631,0.564467535,10.04490431,6484.23,10.04490431,6.977968084,65133.46989,45246.74999,19886.7199
2018-08-08 12:00:00+00:00,-45.26725292,58.23555815,-5.460250487,-3.111112657,-0.665011297,0,0.731182504,0.565790925,9.987205263,6510.96,9.987205263,6.876092607,65026.29398,44769.96392,20256.33006
2018-08-08 13:00:00+00:00,-46.06875911,61.2879872,-5.693830487,-3.111112657,-0.665011297,0,0.734488742,0.56638827,12.00064454,6494.77,12.00064454,8.889531886,77941.42616,57735.46501,20205.96115
2018-08-08 14:00:00+00:00,-47.23024893,62.3653151,-6.227632416,-3.111112657,-0.665011297,0,0.736834985,0.56766672,11.379056,6466.97,11.379056,8.267943344,73588.01379,53468.54157,20119.47222
2018-08-08 15:00:00+00:00,-45.73162374,63.02368215,-9.37781369,-3.111112657,-0.665011297,0,0.737282638,0.568555178,10.38453086,6491.84,10.38453086,7.273418198,67414.71279,47217.8672,20196.84559
2018-08-08 16:00:00+00:00,-46.29328067,60.27051085,-4.64238369,-3.111112657,-0.665011297,0,0.739153064,0.568982828,11.80283455,6480.26,11.80283455,8.691721898,76485.43665,56324.61774,20160.81891
2018-08-08 17:00:00+00:00,-62.19887422,75.83191385,-5.179113549,-3.111112657,-0.665011297,0,0.766837567,0.580771478,10.88244099,6257.46,10.88244099,7.771328337,68096.43922,48628.77621,19467.66301
2018-08-08 18:00:00+00:00,-57.95000912,74.215922,-1.480551649,-3.111112657,-0.665011297,0,0.767466398,0.581460518,17.21255827,6242.55,17.21255827,14.10144561,107450.2556,88028.9793,19421.27632
2018-08-08 19:00:00+00:00,-56.79718012,70.5051259,1.059356577,-3.111112657,-0.665011297,0,0.77181617,0.582370238,17.1892399,6264.65,17.1892399,14.07812724,107684.5717,88194.53984,19490.03191
2018-08-08 20:00:00+00:00,-51.53498033,64.69952555,0.236336577,-3.154642689,-0.903019657,0,0.781652478,0.586521038,16.09037063,6339.24,16.09037063,12.93572794,102000.7211,82002.684,19998.03712
2018-08-08 21:00:00+00:00,-52.91331237,72.5400786,-4.007343423,-3.154642689,-0.903019657,0,0.789777201,0.587591475,18.29971648,6316.99,18.29971648,15.14507379,115599.126,95671.27969,19927.84632
2018-08-08 22:00:00+00:00,-52.29097558,71.16349295,-3.163293103,-3.154642689,-0.903019657,0,0.790336932,0.588149175,18.38840051,6299.67,18.38840051,15.23375782,115840.855,95967.64712,19873.20791
2018-08-08 23:00:00+00:00,-54.95129433,79.42300685,-8.285048537,-3.154642689,-0.903019657,0,0.800068239,0.590183895,18.8540742,6262.94,18.8540742,15.69943151,118081.9354,98324.59756,19757.33788
2018-08-09 00:00:00+00:00,-52.27878733,73.79696115,-5.535185522,-3.154642689,-0.903019657,0,0.805949057,0.590951775,18.64374981,6283.05,18.64374981,15.48910712,117139.6123,97318.83452,19820.77775
2018-08-09 01:00:00+00:00,-52.04861577,72.59993015,-2.606285522,-3.154642689,-0.903019657,0,0.807217994,0.591123585,20.60434963,6286.27,20.60434963,17.44970694,129524.5049,109693.5692,19830.9357
2018-08-09 02:00:00+00:00,-49.2626407,69.84675885,-3.733385522,-3.154642689,-0.903019657,0,0.812161111,0.593308425,19.50292544,6332.94,19.50292544,16.34828275,123510.8566,103532.6937,19978.16287
2018-08-09 03:00:00+00:00,-49.95841773,69.84675885,-2.825585522,-3.154642689,-0.903019657,0,0.81278517,0.593823585,19.71380919,6318.11,19.71380919,16.5591665,124554.015,104622.6355,19931.37952
2018-08-09 04:00:00+00:00,-49.16476291,70.56497745,-2.44345343,-3.197586176,-1.308172787,0,0.812793833,0.594339195,22.05538705,6324.29,22.05538705,18.85780087,139484.6638,119262.2015,20222.46228
2018-08-09 05:00:00+00:00,-47.97839679,67.21329065,-1.08175343,-3.197586176,-1.308172787,0,0.816798132,0.59528745,21.24681381,6348.71,21.24681381,18.04922764,134889.8593,114589.312,20300.54733
2018-08-09 06:00:00+00:00,-47.64621364,66.9140329,-2.29567343,-3.197586176,-1.308172787,0,0.817355991,0.595545345,20.06500346,6347.67,20.06500346,16.86741728,127366.0205,107068.7987,20297.22184
2018-08-09 07:00:00+00:00,-47.44680338,67.7519546,-1.91602343,-3.197586176,-1.308172787,0,0.817912641,0.595674405,21.48129971,6353.42,21.48129971,18.28371353,136479.7192,116164.1112,20315.60796
