,s,t,c,o,h,l,v,symbol
1063,ok,2018-09-17 07:00:00+00:00,217.79,219.24,219.9,216.41,0,.BETH
1064,ok,2018-09-17 08:00:00+00:00,216.39,217.79,217.69,214.62,0,.BETH
1065,ok,2018-09-17 09:00:00+00:00,219.94,216.39,219.95,213.28,0,.BETH
1066,ok,2018-09-17 10:00:00+00:00,218.87,219.94,221.6,218.77,0,.BETH
1067,ok,2018-09-17 11:00:00+00:00,219.07,218.87,220.57,218.69,0,.BETH
1068,ok,2018-09-17 12:00:00+00:00,217.06,219.07,218.86,216.9,0,.BETH
1069,ok,2018-09-17 13:00:00+00:00,216.55,217.06,218.15,215.67,0,.BETH
1070,ok,2018-09-17 14:00:00+00:00,213.74,216.55,216.59,213.29,0,.BETH
1071,ok,2018-09-17 15:00:00+00:00,206.42,213.74,213.41,203.19,0,.BETH
1072,ok,2018-09-17 16:00:00+00:00,205.11,206.42,208.09,205.11,0,.BETH
1073,ok,2018-09-17 17:00:00+00:00,205.41,205.11,206.77,201.05,0,.BETH
1074,ok,2018-09-17 18:00:00+00:00,204.69,205.41,206.81,203.2,0,.BETH
1075,ok,2018-09-17 19:00:00+00:00,196.96,204.69,205.23,194.45,0,.BETH
1076,ok,2018-09-17 20:00:00+00:00,194.55,196.96,196.36,192.61,0,.BETH
1077,ok,2018-09-17 21:00:00+00:00,196.72,194.55,197.81,194.51,0,.BETH
1078,ok,2018-09-17 22:00:00+00:00,195.29,196.72,196.88,194.25,0,.BETH
1079,ok,2018-09-17 23:00:00+00:00,195.96,195.29,197.8,195.58,0,.BETH
1080,ok,2018-09-18 00:00:00+00:00,196.52,195.96,197.12,193.92,0,.BETH
1081,ok,2018-09-18 01:00:00+00:00,197.17,196.52,197.51,196.11,0,.BETH
1082,ok,2018-09-18 02:00:00+00:00,196.71,197.17,197.1,195.58,0,.BETH
1083,ok,2018-09-18 03:00:00+00:00,194.5,196.71,196.67,194.5,0,.BETH
1084,ok,2018-09-18 04:00:00+00:00,196.24,194.5,196.56,194.41,0,.BETH
1085,ok,2018-09-18 05:00:00+00:00,197.1,196.24,198.13,196.19,0,.BETH
1086,ok,2018-09-18 06:00:00+00:00,197.43,197.1,198.0,196.42,0,.BETH
1087,ok,2018-09-18 07:00:00+00:00,200.08,197.43,200.31,197.51,0,.BETH
1088,ok,2018-09-18 08:00:00+00:00,197.1,200.08,200.49,196.71,0,.BETH
1089,ok,2018-09-18 09:00:00+00:00,197.24,197.1,197.39,196.08,0,.BETH
1090,ok,2018-09-18 10:00:00+00:00,196.01,197.24,197.42,195.67,0,.BETH
1091,ok,2018-09-18 11:00:00+00:00,199.79,196.01,199.79,195.29,0,.BETH
1092,ok,2018-09-18 12:00:00+00:00,207.68,199.79,209.69,198.39,0,.BETH
1093,ok,2018-09-18 13:00:00+00:00,211.68,207.68,213.57,207.87,0,.BETH
1094,ok,2018-09-18 14:00:00+00:00,210.96,211.68,212.11,210.08,0,.BETH
1095,ok,2018-09-18 15:00:00+00:00,211.29,210.96,214.42,209.62,0,.BETH
1096,ok,2018-09-18 16:00:00+00:00,211.57,211.29,213.85,210.91,0,.BETH
1097,ok,2018-09-18 17:00:00+00:00,209.22,211.57,211.82,207.82,0,.BETH
1098,ok,2018-09-18 18:00:00+00:00,209.32,209.22,210.39,208.38,0,.BETH
1099,ok,2018-09-18 19:00:00+00:00,206.85,209.32,209.86,206.35,0,.BETH
1100,ok,2018-09-18 20:00:00+00:00,207.71,206.85,208.5,205.45,0,.BETH
1101,ok,2018-09-18 21:00:00+00:00,208.18,207.71,208.55,207.71,0,.BETH
1102,ok,2018-09-18 22:00:00+00:00,210.74,208.18,211.08,208.24,0,.BETH
1103,ok,2018-09-18 23:00:00+00:00,208.42,210.74,211.22,208.42,0,.BETH
1104,ok,2018-09-19 00:00:00+00:00,208.01,208.42,208.64,207.56,0,.BETH
1105,ok,2018-09-19 01:00:00+00:00,211.7,208.01,212.2,208.06,0,.BETH
1106,ok,2018-09-19 02:00:00+00:00,212.13,211.7,212.39,210.42,0,.BETH
1107,ok,2018-09-19 03:00:00+00:00,212.58,212.13,213.89,211.13,0,.BETH
1108,ok,2018-09-19 04:00:00+00:00,211.16,212.58,212.89,209.89,0,.BETH
1109,ok,2018-09-19 05:00:00+00:00,211.19,211.16,211.89,210.96,0,.BETH
1110,ok,2018-09-19 06:00:00+00:00,211.61,211.19,212.48,210.99,0,.BETH
1111,ok,2018-09-19 07:00:00+00:00,211.14,211.61,211.41,209.55,0,.BETH
1112,ok,2018-09-19 08:00:00+00:00,211.21,211.14,212.19,210.76,0,.BETH
1113,ok,2018-09-19 09:00:00+00:00,208.28,211.21,211.12,207.0,0,.BETH
1114,ok,2018-09-19 10:00:00+00:00,207.73,208.28,209.06,207.73,0,.BETH
1115,ok,2018-09-19 11:00:00+00:00,205.29,207.73,208.41,204.45,0,.BETH
1116,ok,2018-09-19 12:00:00+00:00,206.95,205.29,206.95,203.24,0,.BETH
1117,ok,2018-09-19 13:00:00+00:00,207.45,206.95,207.45,205.52,0,.BETH
1118,ok,2018-09-19 14:00:00+00:00,209.49,207.45,210.75,206.5,0,.BETH
1119,ok,2018-09-19 15:00:00+00:00,209.11,209.49,210.84,208.98,0,.BETH
1120,ok,2018-09-19 16:00:00+00:00,209.07,209.11,209.91,207.72,0,.BETH
1121,ok,2018-09-19 17:00:00+00:00,207.95,209.07,209.02,207.46,0,.BETH
1122,ok,2018-09-19 18:00:00+00:00,199.94,207.95,208.01,198.64,0,.BETH
1123,ok,2018-09-19 19:00:00+00:00,209.17,199.94,211.49,197.84,0,.BETH
1124,ok,2018-09-19 20:00:00+00:00,210.79,209.17,212.53,209.09,0,.BETH
1125,ok,2018-09-19 21:00:00+00:00,209.45,210.79,211.49,209.01,0,.BETH
1126,ok,2018-09-19 22:00:00+00:00,208.9,209.45,210.49,208.25,0,.BETH
1127,ok,2018-09-19 23:00:00+00:00,209.71,208.9,209.71,208.36,0,.BETH
1128,ok,2018-09-20 00:00:00+00:00,210.92,209.71,211.49,209.52,0,.BETH
1129,ok,2018-09-20 01:00:00+00:00,210.27,210.92,210.96,209.69,0,.BETH
1130,ok,2018-09-20 02:00:00+00:00,209.04,210.27,210.27,208.4,0,.BETH
1131,ok,2018-09-20 03:00:00+00:00,209.18,209.04,209.32,208.52,0,.BETH
1132,ok,2018-09-20 04:00:00+00:00,207.23,209.18,209.12,206.97,0,.BETH
1133,ok,2018-09-20 05:00:00+00:00,208.03,207.23,208.7,206.95,0,.BETH
1134,ok,2018-09-20 06:00:00+00:00,208.94,208.03,209.34,207.32,0,.BETH
1135,ok,2018-09-20 07:00:00+00:00,208.92,208.94,209.32,208.56,0,.BETH
1136,ok,2018-09-20 08:00:00+00:00,208.08,208.92,208.92,207.58,0,.BETH
1137,ok,2018-09-20 09:00:00+00:00,207.87,208.08,208.38,207.37,0,.BETH
1138,ok,2018-09-20 10:00:00+00:00,209.87,207.87,209.93,207.68,0,.BETH
1139,ok,2018-09-20 11:00:00+00:00,212.24,209.87,212.77,209.35,0,.BETH
1140,ok,2018-09-20 12:00:00+00:00,211.92,212.24,214.96,211.27,0,.BETH
1141,ok,2018-09-20 13:00:00+00:00,211.77,211.92,212.2,210.67,0,.BETH
1142,ok,2018-09-20 14:00:00+00:00,210.82,211.77,211.95,210.82,0,.BETH
1143,ok,2018-09-20 15:00:00+00:00,210.29,210.82,211.88,209.38,0,.BETH
1144,ok,2018-09-20 16:00:00+00:00,210.66,210.29,211.21,209.41,0,.BETH
1145,ok,2018-09-20 17:00:00+00:00,208.71,210.66,211.12,208.39,0,.BETH
1146,ok,2018-09-20 18:00:00+00:00,209.87,208.71,210.0,208.14,0,.BETH
1147,ok,2018-09-20 19:00:00+00:00,210.28,209.87,211.29,209.25,0,.BETH
1148,ok,2018-09-20 20:00:00+00:00,208.76,210.28,211.55,207.46,0,.BETH
1149,ok,2018-09-20 21:00:00+00:00,214.1,208.76,214.1,208.19,0,.BETH
1150,ok,2018-09-20 22:00:00+00:00,222.93,214.1,222.93,212.01,0,.BETH
1151,ok,2018-09-20 23:00:00+00:00,224.33,222.93,227.13,220.75,0,.BETH
1152,ok,2018-09-21 00:00:00+00:00,223.04,224.33,226.33,220.9,0,.BETH
1153,ok,2018-09-21 01:00:00+00:00,221.91,223.04,223.21,221.25,0,.BETH
1154,ok,2018-09-21 02:00:00+00:00,224.19,221.91,224.93,221.71,0,.BETH
1155,ok,2018-09-21 03:00:00+00:00,222.44,224.19,224.55,222.29,0,.BETH
1156,ok,2018-09-21 04:00:00+00:00,222.43,222.44,223.11,221.64,0,.BETH
1157,ok,2018-09-21 05:00:00+00:00,221.98,222.43,222.37,221.34,0,.BETH
1158,ok,2018-09-21 06:00:00+00:00,223.6,221.98,224.16,221.89,0,.BETH
1159,ok,2018-09-21 07:00:00+00:00,226.3,223.6,227.24,223.26,0,.BETH
1160,ok,2018-09-21 08:00:00+00:00,226.82,226.3,230.6,225.02,0,.BETH
1161,ok,2018-09-21 09:00:00+00:00,226.21,226.82,227.2,224.47,0,.BETH
1162,ok,2018-09-21 10:00:00+00:00,226.34,226.21,226.73,224.45,0,.BETH
1163,ok,2018-09-21 11:00:00+00:00,228.46,226.34,228.92,226.03,0,.BETH
1164,ok,2018-09-21 12:00:00+00:00,227.08,228.46,228.29,225.88,0,.BETH
1165,ok,2018-09-21 13:00:00+00:00,228.93,227.08,230.91,226.94,0,.BETH
1166,ok,2018-09-21 14:00:00+00:00,230.48,228.93,231.47,227.24,0,.BETH
1167,ok,2018-09-21 15:00:00+00:00,226.29,230.48,230.06,224.85,0,.BETH
1168,ok,2018-09-21 16:00:00+00:00,228.88,226.29,229.28,226.71,0,.BETH
1169,ok,2018-09-21 17:00:00+00:00,228.3,228.88,229.32,227.65,0,.BETH
1170,ok,2018-09-21 18:00:00+00:00,243.11,228.3,243.13,227.78,0,.BETH
1171,ok,2018-09-21 19:00:00+00:00,247.06,243.11,251.66,241.66,0,.BETH
1172,ok,2018-09-21 20:00:00+00:00,242.28,247.06,249.35,242.28,0,.BETH
1173,ok,2018-09-21 21:00:00+00:00,244.0,242.28,245.25,240.36,0,.BETH
1174,ok,2018-09-21 22:00:00+00:00,247.33,244.0,248.23,242.89,0,.BETH
1175,ok,2018-09-21 23:00:00+00:00,247.63,247.33,248.11,245.27,0,.BETH
1176,ok,2018-09-22 00:00:00+00:00,248.51,247.63,254.13,246.69,0,.BETH
1177,ok,2018-09-22 01:00:00+00:00,245.18,248.51,251.03,242.8,0,.BETH
1178,ok,2018-09-22 02:00:00+00:00,241.96,245.18,245.35,241.96,0,.BETH
1179,ok,2018-09-22 03:00:00+00:00,241.39,241.96,242.55,238.22,0,.BETH
1180,ok,2018-09-22 04:00:00+00:00,243.09,241.39,243.46,241.32,0,.BETH
1181,ok,2018-09-22 05:00:00+00:00,241.14,243.09,242.49,239.96,0,.BETH
1182,ok,2018-09-22 06:00:00+00:00,242.73,241.14,243.19,239.77,0,.BETH
1183,ok,2018-09-22 07:00:00+00:00,240.93,242.73,242.5,240.39,0,.BETH
1184,ok,2018-09-22 08:00:00+00:00,235.39,240.93,240.88,233.12,0,.BETH
1185,ok,2018-09-22 09:00:00+00:00,236.78,235.39,237.88,234.31,0,.BETH
1186,ok,2018-09-22 10:00:00+00:00,237.1,236.78,239.85,236.92,0,.BETH
1187,ok,2018-09-22 11:00:00+00:00,235.34,237.1,237.96,235.34,0,.BETH
1188,ok,2018-09-22 12:00:00+00:00,238.88,235.34,240.45,235.46,0,.BETH
1189,ok,2018-09-22 13:00:00+00:00,240.55,238.88,241.66,237.23,0,.BETH
1190,ok,2018-09-22 14:00:00+00:00,237.92,240.55,240.73,236.58,0,.BETH
1191,ok,2018-09-22 15:00:00+00:00,238.92,237.92,239.67,235.47,0,.BETH
1192,ok,2018-09-22 16:00:00+00:00,238.4,238.92,240.49,237.77,0,.BETH
1193,ok,2018-09-22 17:00:00+00:00,239.15,238.4,239.59,238.24,0,.BETH
1194,ok,2018-09-22 18:00:00+00:00,243.62,239.15,244.64,238.71,0,.BETH
1195,ok,2018-09-22 19:00:00+00:00,241.47,243.62,243.61,240.74,0,.BETH
1196,ok,2018-09-22 20:00:00+00:00,241.44,241.47,243.16,241.44,0,.BETH
1197,ok,2018-09-22 21:00:00+00:00,238.82,241.44,241.82,238.61,0,.BETH
1198,ok,2018-09-22 22:00:00+00:00,239.45,238.82,240.4,238.16,0,.BETH
1199,ok,2018-09-22 23:00:00+00:00,240.37,239.45,240.76,238.34,0,.BETH
1200,ok,2018-09-23 00:00:00+00:00,239.86,240.37,240.71,239.86,0,.BETH
1201,ok,2018-09-23 01:00:00+00:00,237.82,239.86,239.74,237.16,0,.BETH
1202,ok,2018-09-23 02:00:00+00:00,238.13,237.82,239.2,237.38,0,.BETH
1203,ok,2018-09-23 03:00:00+00:00,239.14,238.13,239.39,238.22,0,.BETH
1204,ok,2018-09-23 04:00:00+00:00,239.77,239.14,240.15,238.91,0,.BETH
1205,ok,2018-09-23 05:00:00+00:00,241.22,239.77,242.35,238.8,0,.BETH
1206,ok,2018-09-23 06:00:00+00:00,238.49,241.22,240.96,238.49,0,.BETH
1207,ok,2018-09-23 07:00:00+00:00,240.15,238.49,240.28,238.9,0,.BETH
1208,ok,2018-09-23 08:00:00+00:00,243.24,240.15,244.61,240.02,0,.BETH
1209,ok,2018-09-23 09:00:00+00:00,247.0,243.24,247.86,242.73,0,.BETH
1210,ok,2018-09-23 10:00:00+00:00,246.0,247.0,246.84,244.86,0,.BETH
1211,ok,2018-09-23 11:00:00+00:00,245.95,246.0,249.05,245.73,0,.BETH
1212,ok,2018-09-23 12:00:00+00:00,245.21,245.95,246.65,243.55,0,.BETH
1213,ok,2018-09-23 13:00:00+00:00,244.87,245.21,245.3,244.33,0,.BETH
1214,ok,2018-09-23 14:00:00+00:00,242.18,244.87,246.41,240.84,0,.BETH
1215,ok,2018-09-23 15:00:00+00:00,241.73,242.18,242.64,240.32,0,.BETH
1216,ok,2018-09-23 16:00:00+00:00,243.3,241.73,243.8,240.79,0,.BETH
1217,ok,2018-09-23 17:00:00+00:00,241.67,243.3,243.77,241.67,0,.BETH
1218,ok,2018-09-23 18:00:00+00:00,243.89,241.67,244.44,240.81,0,.BETH
1219,ok,2018-09-23 19:00:00+00:00,242.8,243.89,243.78,242.7,0,.BETH
1220,ok,2018-09-23 20:00:00+00:00,241.66,242.8,243.17,241.59,0,.BETH
1221,ok,2018-09-23 21:00:00+00:00,241.13,241.66,241.78,240.29,0,.BETH
1222,ok,2018-09-23 22:00:00+00:00,244.31,241.13,244.39,240.56,0,.BETH
1223,ok,2018-09-23 23:00:00+00:00,244.37,244.31,245.24,243.79,0,.BETH
1224,ok,2018-09-24 00:00:00+00:00,242.84,244.37,244.91,242.56,0,.BETH
1225,ok,2018-09-24 01:00:00+00:00,244.78,242.84,245.36,242.9,0,.BETH
1226,ok,2018-09-24 02:00:00+00:00,244.73,244.78,245.42,244.18,0,.BETH
1227,ok,2018-09-24 03:00:00+00:00,244.92,244.73,245.64,244.39,0,.BETH
1228,ok,2018-09-24 04:00:00+00:00,242.73,244.92,244.83,241.97,0,.BETH
1229,ok,2018-09-24 05:00:00+00:00,239.61,242.73,242.8,238.68,0,.BETH
1230,ok,2018-09-24 06:00:00+00:00,233.93,239.61,239.43,231.47,0,.BETH
1231,ok,2018-09-24 07:00:00+00:00,235.55,233.93,237.28,233.19,0,.BETH
1232,ok,2018-09-24 08:00:00+00:00,233.73,235.55,235.69,230.75,0,.BETH
1233,ok,2018-09-24 09:00:00+00:00,231.27,233.73,233.23,230.12,0,.BETH
1234,ok,2018-09-24 10:00:00+00:00,234.15,231.27,234.78,232.02,0,.BETH
1235,ok,2018-09-24 11:00:00+00:00,232.65,234.15,234.17,231.7,0,.BETH
1236,ok,2018-09-24 12:00:00+00:00,235.1,232.65,235.67,232.77,0,.BETH
1237,ok,2018-09-24 13:00:00+00:00,234.53,235.1,234.99,233.36,0,.BETH
1238,ok,2018-09-24 14:00:00+00:00,233.89,234.53,234.95,233.35,0,.BETH
1239,ok,2018-09-24 15:00:00+00:00,232.39,233.89,233.85,231.17,0,.BETH
1240,ok,2018-09-24 16:00:00+00:00,234.01,232.39,234.69,232.82,0,.BETH
1241,ok,2018-09-24 17:00:00+00:00,236.09,234.01,236.72,233.95,0,.BETH
1242,ok,2018-09-24 18:00:00+00:00,235.08,236.09,236.67,234.73,0,.BETH
1243,ok,2018-09-24 19:00:00+00:00,233.68,235.08,235.01,233.47,0,.BETH
1244,ok,2018-09-24 20:00:00+00:00,234.45,233.68,234.84,233.53,0,.BETH
1245,ok,2018-09-24 21:00:00+00:00,232.9,234.45,234.4,232.32,0,.BETH
1246,ok,2018-09-24 22:00:00+00:00,228.38,232.9,232.91,228.19,0,.BETH
1247,ok,2018-09-24 23:00:00+00:00,228.05,228.38,228.59,225.51,0,.BETH
1248,ok,2018-09-25 00:00:00+00:00,225.26,228.05,227.9,223.29,0,.BETH
1249,ok,2018-09-25 01:00:00+00:00,221.67,225.26,224.81,221.53,0,.BETH
1250,ok,2018-09-25 02:00:00+00:00,221.05,221.67,221.05,218.79,0,.BETH
1251,ok,2018-09-25 03:00:00+00:00,221.21,221.05,222.84,220.76,0,.BETH
1252,ok,2018-09-25 04:00:00+00:00,220.33,221.21,221.9,220.33,0,.BETH
1253,ok,2018-09-25 05:00:00+00:00,221.02,220.33,221.28,219.85,0,.BETH
1254,ok,2018-09-25 06:00:00+00:00,211.68,221.02,220.94,210.8,0,.BETH
1255,ok,2018-09-25 07:00:00+00:00,208.63,211.68,213.41,207.71,0,.BETH
1256,ok,2018-09-25 08:00:00+00:00,211.95,208.63,212.58,208.5,0,.BETH
1257,ok,2018-09-25 09:00:00+00:00,211.32,211.95,213.17,210.65,0,.BETH
1258,ok,2018-09-25 10:00:00+00:00,210.69,211.32,211.9,209.63,0,.BETH
1259,ok,2018-09-25 11:00:00+00:00,206.69,210.69,210.94,203.61,0,.BETH
1260,ok,2018-09-25 12:00:00+00:00,210.86,206.69,211.82,206.79,0,.BETH
1261,ok,2018-09-25 13:00:00+00:00,209.47,210.86,211.33,209.47,0,.BETH
1262,ok,2018-09-25 14:00:00+00:00,210.06,209.47,210.86,208.37,0,.BETH
1263,ok,2018-09-25 15:00:00+00:00,210.21,210.06,210.27,207.25,0,.BETH
1264,ok,2018-09-25 16:00:00+00:00,210.47,210.21,212.95,210.45,0,.BETH
1265,ok,2018-09-25 17:00:00+00:00,209.3,210.47,211.04,208.24,0,.BETH
1266,ok,2018-09-25 18:00:00+00:00,208.19,209.3,210.31,205.97,0,.BETH
1267,ok,2018-09-25 19:00:00+00:00,209.89,208.19,210.51,207.98,0,.BETH
1268,ok,2018-09-25 20:00:00+00:00,214.17,209.89,215.76,209.92,0,.BETH
1269,ok,2018-09-25 21:00:00+00:00,217.42,214.17,217.73,213.55,0,.BETH
1270,ok,2018-09-25 22:00:00+00:00,214.75,217.42,217.12,214.67,0,.BETH
1271,ok,2018-09-25 23:00:00+00:00,219.05,214.75,219.05,214.43,0,.BETH
1272,ok,2018-09-26 00:00:00+00:00,215.75,219.05,219.27,215.22,0,.BETH
1273,ok,2018-09-26 01:00:00+00:00,210.82,215.75,215.53,209.06,0,.BETH
1274,ok,2018-09-26 02:00:00+00:00,208.84,210.82,211.87,208.79,0,.BETH
1275,ok,2018-09-26 03:00:00+00:00,209.09,208.84,210.07,207.46,0,.BETH
1276,ok,2018-09-26 04:00:00+00:00,211.51,209.09,211.51,208.26,0,.BETH
1277,ok,2018-09-26 05:00:00+00:00,213.08,211.51,214.59,211.49,0,.BETH
1278,ok,2018-09-26 06:00:00+00:00,213.39,213.08,214.29,211.16,0,.BETH
1279,ok,2018-09-26 07:00:00+00:00,213.86,213.39,215.01,213.16,0,.BETH
1280,ok,2018-09-26 08:00:00+00:00,212.32,213.86,214.29,212.14,0,.BETH
1281,ok,2018-09-26 09:00:00+00:00,213.25,212.32,213.34,210.65,0,.BETH
1282,ok,2018-09-26 10:00:00+00:00,213.49,213.25,214.25,212.55,0,.BETH
1283,ok,2018-09-26 11:00:00+00:00,217.05,213.49,217.05,213.44,0,.BETH
1284,ok,2018-09-26 12:00:00+00:00,214.96,217.05,217.89,214.9,0,.BETH
1285,ok,2018-09-26 13:00:00+00:00,213.18,214.96,215.03,212.01,0,.BETH
1286,ok,2018-09-26 14:00:00+00:00,217.74,213.18,218.54,213.19,0,.BETH
1287,ok,2018-09-26 15:00:00+00:00,219.97,217.74,222.3,217.45,0,.BETH
1288,ok,2018-09-26 16:00:00+00:00,219.93,219.97,220.93,218.45,0,.BETH
1289,ok,2018-09-26 17:00:00+00:00,220.79,219.93,221.56,218.63,0,.BETH
1290,ok,2018-09-26 18:00:00+00:00,218.95,220.79,221.01,218.91,0,.BETH
1291,ok,2018-09-26 19:00:00+00:00,217.13,218.95,218.81,216.38,0,.BETH
1292,ok,2018-09-26 20:00:00+00:00,219.37,217.13,219.37,216.2,0,.BETH
1293,ok,2018-09-26 21:00:00+00:00,215.45,219.37,219.5,214.18,0,.BETH
1294,ok,2018-09-26 22:00:00+00:00,214.94,215.45,215.91,212.75,0,.BETH
1295,ok,2018-09-26 23:00:00+00:00,214.1,214.94,216.0,213.83,0,.BETH
1296,ok,2018-09-27 00:00:00+00:00,217.83,214.1,217.95,213.84,0,.BETH
1297,ok,2018-09-27 01:00:00+00:00,216.67,217.83,219.24,216.67,0,.BETH
1298,ok,2018-09-27 02:00:00+00:00,217.86,216.67,217.99,216.63,0,.BETH
1299,ok,2018-09-27 03:00:00+00:00,217.58,217.86,217.98,216.98,0,.BETH
1300,ok,2018-09-27 04:00:00+00:00,216.1,217.58,218.11,215.64,0,.BETH
1301,ok,2018-09-27 05:00:00+00:00,215.62,216.1,217.13,215.62,0,.BETH
1302,ok,2018-09-27 06:00:00+00:00,215.58,215.62,215.72,213.94,0,.BETH
1303,ok,2018-09-27 07:00:00+00:00,213.14,215.58,216.0,212.67,0,.BETH
1304,ok,2018-09-27 08:00:00+00:00,212.55,213.14,213.08,210.17,0,.BETH
1305,ok,2018-09-27 09:00:00+00:00,212.01,212.55,213.25,211.85,0,.BETH
1306,ok,2018-09-27 10:00:00+00:00,213.98,212.01,214.83,212.08,0,.BETH
1307,ok,2018-09-27 11:00:00+00:00,215.72,213.98,216.53,213.58,0,.BETH
1308,ok,2018-09-27 12:00:00+00:00,218.79,215.72,220.29,215.69,0,.BETH
1309,ok,2018-09-27 13:00:00+00:00,218.2,218.79,220.17,217.59,0,.BETH
1310,ok,2018-09-27 14:00:00+00:00,218.36,218.2,219.31,217.02,0,.BETH
1311,ok,2018-09-27 15:00:00+00:00,216.59,218.36,219.35,216.32,0,.BETH
1312,ok,2018-09-27 16:00:00+00:00,217.62,216.59,218.33,216.67,0,.BETH
1313,ok,2018-09-27 17:00:00+00:00,218.59,217.62,218.97,217.15,0,.BETH
1314,ok,2018-09-27 18:00:00+00:00,218.12,218.59,219.96,218.0,0,.BETH
1315,ok,2018-09-27 19:00:00+00:00,228.44,218.12,228.66,217.32,0,.BETH
1316,ok,2018-09-27 20:00:00+00:00,228.1,228.44,233.18,227.94,0,.BETH
1317,ok,2018-09-27 21:00:00+00:00,231.76,228.1,232.12,228.49,0,.BETH
1318,ok,2018-09-27 22:00:00+00:00,227.62,231.76,231.57,226.99,0,.BETH
1319,ok,2018-09-27 23:00:00+00:00,228.88,227.62,229.18,227.6,0,.BETH
1320,ok,2018-09-28 00:00:00+00:00,229.52,228.88,231.38,228.89,0,.BETH
1321,ok,2018-09-28 01:00:00+00:00,230.28,229.52,230.65,229.04,0,.BETH
1322,ok,2018-09-28 02:00:00+00:00,228.96,230.28,231.51,228.96,0,.BETH
1323,ok,2018-09-28 03:00:00+00:00,229.32,228.96,229.55,228.21,0,.BETH
1324,ok,2018-09-28 04:00:00+00:00,229.29,229.32,229.58,227.83,0,.BETH
1325,ok,2018-09-28 05:00:00+00:00,229.96,229.29,229.96,228.69,0,.BETH
1326,ok,2018-09-28 06:00:00+00:00,229.54,229.96,233.41,228.81,0,.BETH
1327,ok,2018-09-28 07:00:00+00:00,229.95,229.54,232.11,229.58,0,.BETH
1328,ok,2018-09-28 08:00:00+00:00,226.91,229.95,229.88,225.58,0,.BETH
1329,ok,2018-09-28 09:00:00+00:00,223.89,226.91,227.18,221.43,0,.BETH
1330,ok,2018-09-28 10:00:00+00:00,224.16,223.89,224.91,222.95,0,.BETH
1331,ok,2018-09-28 11:00:00+00:00,223.65,224.16,225.95,223.17,0,.BETH
1332,ok,2018-09-28 12:00:00+00:00,222.97,223.65,224.52,221.66,0,.BETH
1333,ok,2018-09-28 13:00:00+00:00,225.55,222.97,225.92,221.68,0,.BETH
1334,ok,2018-09-28 14:00:00+00:00,225.64,225.55,226.74,224.8,0,.BETH
1335,ok,2018-09-28 15:00:00+00:00,225.74,225.64,226.29,224.66,0,.BETH
1336,ok,2018-09-28 16:00:00+00:00,224.85,225.74,225.77,224.48,0,.BETH
1337,ok,2018-09-28 17:00:00+00:00,225.06,224.85,226.13,224.83,0,.BETH
1338,ok,2018-09-28 18:00:00+00:00,224.67,225.06,225.32,224.32,0,.BETH
1339,ok,2018-09-28 19:00:00+00:00,221.95,224.67,224.63,215.05,0,.BETH
1340,ok,2018-09-28 20:00:00+00:00,219.84,221.95,221.49,219.12,0,.BETH
1341,ok,2018-09-28 21:00:00+00:00,219.86,219.84,220.78,218.21,0,.BETH
1342,ok,2018-09-28 22:00:00+00:00,220.29,219.86,220.88,219.01,0,.BETH
1343,ok,2018-09-28 23:00:00+00:00,220.98,220.29,221.64,220.1,0,.BETH
1344,ok,2018-09-29 00:00:00+00:00,219.72,220.98,220.37,217.81,0,.BETH
1345,ok,2018-09-29 01:00:00+00:00,216.0,219.72,219.67,215.28,0,.BETH
1346,ok,2018-09-29 02:00:00+00:00,216.47,216.0,217.35,215.65,0,.BETH
1347,ok,2018-09-29 03:00:00+00:00,216.54,216.47,216.86,215.24,0,.BETH
1348,ok,2018-09-29 04:00:00+00:00,216.7,216.54,217.23,215.17,0,.BETH
1349,ok,2018-09-29 05:00:00+00:00,216.23,216.7,216.83,216.03,0,.BETH
1350,ok,2018-09-29 06:00:00+00:00,215.58,216.23,216.29,213.91,0,.BETH
1351,ok,2018-09-29 07:00:00+00:00,219.52,215.58,219.52,215.12,0,.BETH
1352,ok,2018-09-29 08:00:00+00:00,225.91,219.52,225.91,220.45,0,.BETH
1353,ok,2018-09-29 09:00:00+00:00,230.27,225.91,235.34,227.47,0,.BETH
1354,ok,2018-09-29 10:00:00+00:00,229.55,230.27,231.73,228.32,0,.BETH
1355,ok,2018-09-29 11:00:00+00:00,231.33,229.55,234.58,229.63,0,.BETH
1356,ok,2018-09-29 12:00:00+00:00,230.74,231.33,233.05,229.99,0,.BETH
1357,ok,2018-09-29 13:00:00+00:00,229.53,230.74,232.11,229.01,0,.BETH
1358,ok,2018-09-29 14:00:00+00:00,228.12,229.53,230.54,226.68,0,.BETH
1359,ok,2018-09-29 15:00:00+00:00,230.73,228.12,231.51,228.79,0,.BETH
1360,ok,2018-09-29 16:00:00+00:00,228.92,230.73,230.8,228.33,0,.BETH
1361,ok,2018-09-29 17:00:00+00:00,230.48,228.92,230.48,228.91,0,.BETH
1362,ok,2018-09-29 18:00:00+00:00,230.54,230.48,232.25,229.46,0,.BETH
1363,ok,2018-09-29 19:00:00+00:00,231.65,230.54,232.63,230.15,0,.BETH
1364,ok,2018-09-29 20:00:00+00:00,230.17,231.65,232.67,229.82,0,.BETH
1365,ok,2018-09-29 21:00:00+00:00,230.55,230.17,231.02,229.22,0,.BETH
